3635;51.7658588;9.3824113
3636;51.7656891;9.3825812
3637;51.765492;9.3826531
3638;51.7661198;9.3834589
3639;51.7670942;9.3850098
3640;51.7671357;9.3849939
3641;51.765966;9.3830948
3642;51.7660824;9.384012
3643;51.765892;9.3840837
3644;51.7656964;9.3841584
3645;51.7663044;9.3868892
3646;51.7662779;9.3866387
3647;51.7660301;9.3856817
3648;51.7670305;9.384152
3649;51.7669366;9.3839619
3650;51.7669242;9.3835793
3651;51.7679165;9.3832124
3652;51.7717494;9.3849788
3653;51.7717975;9.3850524
3654;51.772469;9.3848444
3655;51.7710445;9.3863728
3656;51.7717055;9.3851116
3657;51.7726207;9.3809206
3658;51.7727004;9.3804432
3659;51.7728805;9.381837
3660;51.7721974;9.3810643
3661;51.77325;9.3815092
3662;51.7732036;9.3814851
3663;51.7474479;9.3720059
3664;51.7473035;9.3740844
3665;51.7472891;9.3744465
3666;51.7473068;9.3747415
3667;51.7473318;9.3748837
3668;51.7473877;9.3749606
3669;51.7474862;9.3749963
3670;51.7475991;9.3750178
3671;51.7476991;9.3750287
3672;51.7473268;9.373902
3673;51.7473566;9.3737786
3674;51.7476981;9.3742276
3675;51.7477503;9.3745195
3676;51.7477281;9.3747558
3677;51.747696;9.3752681
3678;51.7476772;9.3757393
3679;51.7485573;9.3755596
3680;51.7484776;9.3760182
3681;51.7483746;9.376265
3682;51.7482982;9.3765439
3683;51.7482883;9.3767049
3684;51.7483049;9.3768444
3685;51.7483779;9.3769356
3686;51.7487034;9.3772628
3687;51.7489425;9.3774237
3688;51.7491518;9.3775203
3689;51.7496733;9.3776453
3690;51.7492813;9.3815758
3691;51.7443913;9.3733213
3692;51.744599;9.3742791
3693;51.7731932;9.3814133
3694;51.7732221;9.3813741
3695;51.7734878;9.3824666
3696;51.7733106;9.3826819
3697;51.7732646;9.3827382
3698;51.7738637;9.3826221
3699;51.7736654;9.38248
3700;51.7737799;9.3825752
3701;51.7739311;9.3826364
3702;51.7794055;9.3813694
3703;51.7787267;9.3802805
3704;51.7786191;9.3804522
3705;51.7792986;9.3815405
3706;51.7792014;9.3816978
3707;51.7788785;9.3811924
3708;51.778985;9.3810259
3709;51.7789034;9.379854
3710;51.7789798;9.379803
3711;51.7791524;9.3795347
3712;51.7736327;9.3886161
3713;51.7499825;9.3739077
3714;51.7775001;9.4089278
3715;51.7786917;9.4077225
3716;51.7787422;9.408506
3717;51.7788222;9.4094241
3718;51.7788572;9.4096447
3719;51.7789445;9.4103739
3720;51.7789654;9.4105637
3721;51.7789817;9.4106737
3722;51.782127;9.3481158
3723;51.7661911;9.38656
3724;51.7662701;9.3865599
3725;51.7662536;9.3855865
3726;51.7663612;9.3865237
3727;51.7771479;9.3715963
3728;51.7770082;9.371146
3729;51.7758782;9.3755411
3730;51.7843714;9.3370204
3731;51.7772295;9.4079651
3732;51.7772557;9.4082344
3733;51.7672299;9.3860566
3734;51.7672778;9.3860375
3735;51.7717653;9.3850043
3736;51.7719648;9.3847348
3737;51.7718542;9.3849448
3738;51.7719614;9.3846307
3739;51.7718876;9.3846133
3740;51.7719934;9.3846806
3741;51.7392924;9.3654229
3742;51.7799987;9.4063557
3743;51.7800055;9.4062067
3744;51.7801615;9.4064928
3745;51.7869437;9.3889347
3746;51.7495025;9.3699199
3747;51.7545622;9.3721305
3748;51.7576707;9.3735221
3749;51.7592366;9.3740952
3750;51.7935878;9.3629851
3751;51.7958566;9.359816
3752;51.7617158;9.4041884
3753;51.7842431;9.3659176
3754;51.7555535;9.3875652
3755;51.7598059;9.4059754
3756;51.7714788;9.3856574
3757;51.7757359;9.3502983
3758;51.7576039;9.3870529
3759;51.7600032;9.3532123
3760;51.7604174;9.353302
3761;51.7605211;9.3519661
3762;51.7615849;9.4044367
3763;51.7618881;9.4038614
3764;51.7644539;9.3989917
3765;51.7667116;9.3947064
3766;51.7672314;9.3937197
3767;51.7676442;9.3929362
3768;51.7676687;9.3865184
3769;51.7700436;9.3883817
3770;51.7706606;9.3872251
3771;51.7732773;9.3826289
3772;51.7736762;9.382216
3773;51.7769181;9.3866537
3774;51.7781135;9.3480643
3775;51.7783604;9.4039895
3776;51.7788914;9.382742
3777;51.7804341;9.4061538
3778;51.7842077;9.3484867
3779;51.7883403;9.3508882
3780;51.7947293;9.356849
3781;51.7844171;9.3354508
3782;51.7844512;9.3451534
3783;51.7492946;9.3984178
3784;51.7493067;9.3981598
3785;51.7493694;9.3975026
3786;51.7493778;9.397279
3787;51.7494502;9.3981353
3788;51.7495226;9.3973597
3789;51.749574;9.3984734
3790;51.7495956;9.3981672
3791;51.7495983;9.3981371
3792;51.7496113;9.3973807
3793;51.7496243;9.3977563
3794;51.7527745;9.4001304
3795;51.7528329;9.4021428
3796;51.7528545;9.4019996
3797;51.7528664;9.4022109
3798;51.7529951;9.4002317
3799;51.7530708;9.4010632
3800;51.7530816;9.4001234
3801;51.7531184;9.4023717
3802;51.7531248;9.3999784
3803;51.7531324;9.4007051
3804;51.7531551;9.3997006
3805;51.7531627;9.4006282
3806;51.7532281;9.3993005
3807;51.7532427;9.4005094
3808;51.7533498;9.3996168
3809;51.7533613;9.3993392
3810;51.7533768;9.3998491
3811;51.7847966;9.3678884
3812;51.7854784;9.367259
3813;51.7844777;9.3671697
3814;51.7849148;9.3678724
3815;51.785231;9.3675145
3816;51.7847137;9.3678104
3817;51.7850596;9.3677649
3818;51.7853442;9.3673428
3819;51.7970558;9.3556645
3820;51.7971437;9.3554177
3821;51.7970558;9.3558254
3822;51.7970276;9.3559703
3823;51.7970856;9.3556859
3824;51.7970439;9.3563669
3825;51.7969837;9.3560704
3826;51.7969399;9.3560368
3827;51.7968494;9.3560369
3828;51.7967377;9.3562503
3829;51.7967766;9.356452
3830;51.7969405;9.3565267
3831;51.797084;9.3563565
3832;51.796812;9.3565
3833;51.7967572;9.3567964
3834;51.7968219;9.3566301
3835;51.796656;9.357078
3836;51.7967356;9.3567401
3837;51.7967572;9.3565791
3838;51.7967854;9.3567052
3839;51.7741163;9.3744565
3840;51.7740339;9.3743525
3841;51.773752;9.3704584
3842;51.7737473;9.3703995
3843;51.7737437;9.3611364
3844;51.7736283;9.3611301
3845;51.7741157;9.3606314
3846;51.7738392;9.3595633
3847;51.774429;9.3545123
3848;51.773819;9.3529153
3849;51.7755201;9.3571501
3850;51.7753938;9.3570812
3851;51.7754969;9.3567666
3852;51.7752866;9.3570209
3853;51.775394;9.3571823
3854;51.7753425;9.3575069
3855;51.7741171;9.3629522
3856;51.7741413;9.3629097
3857;51.7741489;9.3628631
3858;51.7741489;9.36282
3859;51.774404;9.3665505
3860;51.7743698;9.366686
3861;51.7746467;9.3662614
3862;51.777546;9.372755
3863;51.7781136;9.3741283
3864;51.7799617;9.3786808
3865;51.7797332;9.3790207
3866;51.7796121;9.3787846
3867;51.7796088;9.3787337
3868;51.7801477;9.377145
3869;51.7790172;9.3745039
3870;51.7790869;9.3746246
3871;51.7789587;9.3786251
3872;51.779145;9.3785727
3873;51.7786731;9.3794319
3874;51.7793848;9.3782589
3875;51.7795682;9.3779193
3876;51.7735091;9.3701855
3877;51.7736069;9.3698368
3878;51.7736261;9.3696034
3879;51.7736584;9.369236
3880;51.7719487;9.3732612
3881;51.7714171;9.3722581
3882;51.7719141;9.3731124
3883;51.771946;9.3712357
3884;51.7722762;9.3656225
3885;51.7730551;9.3654366
3886;51.7723118;9.3660606
3887;51.7730916;9.3658765
3888;51.773305;9.3642023
3889;51.7730452;9.3642511
3890;51.7730034;9.3594122
3891;51.7733091;9.3594218
3892;51.7729452;9.3585457
3893;51.7731813;9.3585554
3894;51.7735943;9.355608
3895;51.7736263;9.3546542
3896;51.7721653;9.3520666
3897;51.7717191;9.352389
3898;51.7722799;9.3525447
3899;51.7723734;9.3530234
3900;51.7712995;9.351374
3901;51.7717681;9.348756
3902;51.7855471;9.3665224
3903;51.7854899;9.3664286
3904;51.7855089;9.3663347
3905;51.7856238;9.3662626
3906;51.7856355;9.3664474
3907;51.7855529;9.3662556
3908;51.7855982;9.3662527
3909;51.7856514;9.3663209
3910;51.7856532;9.366393
3911;51.7856465;9.3664227
3912;51.7855793;9.3665041
3913;51.7854437;9.3666162
3914;51.7853361;9.3669836
3915;51.7852869;9.3667771
3916;51.7851111;9.3664821
3917;51.7845865;9.3671513
3918;51.7855674;9.3672002
3919;51.7849916;9.3678292
3920;51.7847485;9.3678587
3921;51.7844996;9.3673142
3922;51.7871539;9.3659188
3923;51.786894;9.3661157
3924;51.7865161;9.3651732
3925;51.7866745;9.3657529
3926;51.7865972;9.3663656
3927;51.7865633;9.366437
3928;51.7869514;9.3660958
3929;51.7870625;9.3659987
3930;51.7866727;9.3660553
3931;51.7869204;9.3661229
3932;51.7872887;9.3658011
3933;51.7819077;9.3731476
3934;51.7853774;9.366536
3935;51.7856607;9.3670261
3936;51.7855996;9.3668519
3937;51.7856166;9.3666865
3938;51.7850938;9.3664143
3939;51.7850036;9.366399
3940;51.7849401;9.3664047
3941;51.7854628;9.365887
3942;51.7853098;9.3661173
3943;51.7861134;9.3659917
3944;51.7859822;9.3659653
3945;51.7858349;9.3659471
3946;51.7856928;9.3659119
3947;51.7852753;9.3661687
3948;51.7856437;9.3662867
3949;51.784857;9.366534
3950;51.7845348;9.3670318
3951;51.785048;9.3664772
3952;51.7853832;9.3670055
3953;51.7856938;9.3669974
3954;51.7857882;9.3669543
3955;51.7861864;9.3665043
3956;51.7862445;9.3665821
3957;51.7856313;9.3674174
3958;51.7867155;9.3578352
3959;51.7870714;9.357964
3960;51.7869099;9.3578946
3961;51.7875025;9.3581887
3962;51.7877972;9.358355
3963;51.7860729;9.3578414
3964;51.7882317;9.3587362
3965;51.7887411;9.3596527
3966;51.7872518;9.3580649
3967;51.7881004;9.3654257
3968;51.783491;9.3484657
3969;51.7836371;9.3484587
3970;51.784833;9.3450217
3971;51.7850265;9.3448902
3972;51.7840254;9.3457086
3973;51.7973206;9.3548303
3974;51.7739421;9.3722566
3975;51.7740353;9.3735826
3976;51.7757153;9.3507379
3977;51.7748429;9.3530588
3978;51.7744925;9.3541926
3979;51.7739445;9.357439
3980;51.7744868;9.3544204
3981;51.7741172;9.3565119
3982;51.7719123;9.3815343
3983;51.7755935;9.3873965
3984;51.7778521;9.3818919
3985;51.7778571;9.3822385
3986;51.7770348;9.3827864
3987;51.7768896;9.3827971
3988;51.7771304;9.381958
3989;51.7773486;9.3818007
3990;51.7780546;9.3836909
3991;51.777014;9.3850264
3992;51.7770123;9.3853898
3993;51.7770046;9.3852785
3994;51.7768386;9.3861573
3995;51.776826;9.3860295
3996;51.7776777;9.3844518
3997;51.7746732;9.3835589
3998;51.7747483;9.3853895
3999;51.7747201;9.3852704
4000;51.7746509;9.3852163
4001;51.7747356;9.385332
4002;51.7747267;9.3849752
4003;51.7748789;9.3833289
4004;51.774654;9.3834369
4005;51.778914;9.3789628
4006;51.7791978;9.3790317
4007;51.7775933;9.3797624
4008;51.7777356;9.3797703
4009;51.7777579;9.3808307
4010;51.7781131;9.3809612
4011;51.777974;9.3819266
4012;51.7787178;9.3824033
4013;51.7771263;9.376776
4014;51.7761282;9.3764492
4015;51.7745003;9.3747518
4016;51.7746611;9.3754163
4017;51.7744497;9.3753847
4018;51.7743642;9.3753834
4019;51.7752586;9.3753324
4020;51.7755749;9.3753257
4021;51.7751077;9.3743736
4022;51.7743707;9.3746677
4023;51.7743331;9.3745221
4024;51.7788156;9.3795557
4025;51.7783018;9.3802209
4026;51.7784636;9.3802427
4027;51.7783583;9.3802826
4028;51.7783271;9.3810926
4029;51.7783819;9.3811275
4030;51.7789409;9.3820816
4031;51.7788134;9.3821494
4032;51.7788598;9.382183
4033;51.7789528;9.3821847
4034;51.7790183;9.3822003
4035;51.7788918;9.3830306
4036;51.7700877;9.3790751
4037;51.7699615;9.3790214
4038;51.7698653;9.3790322
4039;51.7697939;9.3790429
4040;51.7700632;9.3790647
4041;51.7702784;9.37933
4042;51.767905;9.3769199
4043;51.7679249;9.3771908
4044;51.7680477;9.3773062
4045;51.7683738;9.3781921
4046;51.7675465;9.3777648
4047;51.7660542;9.3773384
4048;51.766021;9.3772874
4049;51.7684628;9.3758643
4050;51.7689043;9.3761915
4051;51.7690661;9.3774736
4052;51.7687134;9.3774387
4053;51.7685873;9.3774655
4054;51.7685259;9.3774548
4055;51.768496;9.3774333
4056;51.7681632;9.3743448
4057;51.7684645;9.3774441
4058;51.7684296;9.3775004
4059;51.7683698;9.3777338
4060;51.7683386;9.3777924
4061;51.7662651;9.3764597
4062;51.7859584;9.3642562
4063;51.7815563;9.3826288
4064;51.7807917;9.3826553
4065;51.786753;9.3885635
4066;51.786585;9.3879093
4067;51.7866365;9.3879871
4068;51.7867028;9.3879844
4069;51.7865306;9.3877539
4070;51.7866225;9.3876304
4071;51.78659;9.3870537
4072;51.7865568;9.3870081
4073;51.7865187;9.3870081
4074;51.7864689;9.3870537
4075;51.7864191;9.3871261
4076;51.7863959;9.3871932
4077;51.786303;9.38733
4078;51.7873227;9.3875208
4079;51.786698;9.38723
4080;51.7870027;9.3883506
4081;51.787376;9.3893712
4082;51.787418;9.3891893
4083;51.7880405;9.3902899
4084;51.7883192;9.3901021
4085;51.7859546;9.3873917
4086;51.7868305;9.3858278
4087;51.7865018;9.3860937
4088;51.7854119;9.3836048
4089;51.7851738;9.3828126
4090;51.7808191;9.3831059
4091;51.781004;9.3834405
4092;51.7814891;9.3830159
4093;51.7810653;9.383404
4094;51.7800003;9.3825199
4095;51.7794276;9.3823972
4096;51.7809857;9.3840883
4097;51.7810911;9.3840331
4098;51.7811637;9.3840533
4099;51.7813168;9.3845052
4100;51.7821726;9.3836307
4101;51.7789267;9.3834462
4102;51.7743426;9.3716203
4103;51.7797292;9.3690354
4104;51.7732085;9.3730282
4105;51.7760953;9.3772237
4106;51.7536868;9.3951196
4107;51.754264;9.3957485
4108;51.7541227;9.3961727
4109;51.7545046;9.3963724
4110;51.7547456;9.3961042
4111;51.7553178;9.3945143
4112;51.7739031;9.3752797
4113;51.7739982;9.3762644
4114;51.7739258;9.3768698
4115;51.7741198;9.3786405
4116;51.7738192;9.3794533
4117;51.773954;9.3794756
4118;51.7740347;9.3799783
4119;51.7738837;9.376273
4120;51.7737209;9.376308
4121;51.7707642;9.3794431
4122;51.7707906;9.3793971
4123;51.7707986;9.3792284
4124;51.7709472;9.3786379
4125;51.7708221;9.3785735
4126;51.7707939;9.3786015
4127;51.7706817;9.3788367
4128;51.7708252;9.379113
4129;51.7707896;9.378985
4130;51.7721151;9.3508528
4131;51.7739031;9.3754599
4132;51.7706134;9.3710204
4133;51.7706136;9.3709338
4134;51.7706177;9.3714745
4135;51.7707171;9.3711881
4136;51.7707193;9.3712509
4137;51.7708644;9.3703425
4138;51.7876152;9.3378554
4139;51.7876173;9.3376703
4140;51.7877232;9.3372616
4141;51.7878312;9.3369333
4142;51.7736815;9.3593923
4143;51.7737939;9.358393
4144;51.7737969;9.3586347
4145;51.7737166;9.3592146
4146;51.7736821;9.3591987
4147;51.7737051;9.358917
4148;51.7737407;9.3586149
4149;51.7739577;9.3571781
4150;51.7739494;9.3574054
4151;51.7738761;9.3575295
4152;51.7739287;9.3575409
4153;51.7738925;9.3574218
4154;51.773899;9.3573846
4155;51.7738688;9.3628225
4156;51.773868;9.3627341
4157;51.7738665;9.3625498
4158;51.7737643;9.3625488
4159;51.7737835;9.3625494
4160;51.7743675;9.3598813
4161;51.7748687;9.3599886
4162;51.7749451;9.3598599
4163;51.7749517;9.3597687
4164;51.7744107;9.3596453
4165;51.7744368;9.3591202
4166;51.7743069;9.359082
4167;51.7850035;9.366647
4168;51.7852253;9.3670333
4169;51.7849624;9.3665793
4170;51.7850543;9.3665706
4171;51.7853507;9.3670244
4172;51.7852691;9.3671055
4173;51.7848557;9.3667416
4174;51.7851187;9.3671955
4175;51.784751;9.366901
4176;51.7850093;9.3673615
4177;51.7846425;9.3670661
4178;51.7849053;9.3675194
4179;51.7851618;9.367268
4180;51.7850536;9.3674366
4181;51.7849501;9.3675956
4182;51.7856665;9.3662227
4183;51.7854347;9.3669732
4184;51.7723877;9.3847748
4185;51.7725901;9.3857097
4186;51.7725971;9.3857334
4187;51.772663;9.3859517
4188;51.7727286;9.3861666
4189;51.7727775;9.3852471
4190;51.7727911;9.3863762
4191;51.7728336;9.3865541
4192;51.7728831;9.3854211
4193;51.7729848;9.3865102
4194;51.7729769;9.3855859
4195;51.7730789;9.3857853
4196;51.7730021;9.3861685
4197;51.7731279;9.3860277
4198;51.7731689;9.3859833
4199;51.7732588;9.3871725
4200;51.7732741;9.3877453
4201;51.7733934;9.3880997
4202;51.773535;9.3884209
4203;51.7735986;9.3869562
4204;51.7737146;9.387299
4205;51.7738417;9.3871716
4206;51.7738988;9.3973334
4207;51.7739337;9.3969722
4208;51.7738962;9.3872115
4209;51.774;9.3892091
4210;51.7741174;9.3890649
4211;51.7740875;9.3876857
4212;51.7740872;9.3893368
4213;51.7741072;9.3879057
4214;51.7742049;9.3976081
4215;51.7742566;9.3894268
4216;51.7743021;9.3957945
4217;51.7743254;9.3884084
4218;51.7743786;9.389594
4219;51.774382;9.3887586
4220;51.7743974;9.3885839
4221;51.7744061;9.3887057
4222;51.7744831;9.3901063
4223;51.7745156;9.389965
4224;51.774594;9.3912471
4225;51.7746595;9.3943469
4226;51.7747276;9.3980034
4227;51.7749196;9.3900378
4228;51.7752091;9.3982459
4229;51.7753213;9.3914151
4230;51.7754695;9.3981409
4231;51.7755694;9.392412
4232;51.7755512;9.3977943
4233;51.7756096;9.397091
4234;51.7755831;9.3926039
4235;51.7756489;9.3967587
4236;51.7757118;9.3957171
4237;51.7757686;9.3955868
4238;51.7758314;9.3941955
4239;51.775872;9.3954983
4240;51.7794724;9.3853551
4241;51.7795098;9.3851847
4242;51.7795662;9.3853663
4243;51.7732293;9.3861246
4244;51.7673524;9.412281
4245;51.7834705;9.3959356
4246;51.7836085;9.3958724
4247;51.7762193;9.3854955
4248;51.7763983;9.3854082
4249;51.776116;9.3859362
4250;51.7762366;9.3862215
4251;51.7761129;9.3764401
4252;51.7761517;9.3775563
4253;51.7760867;9.3775508
4254;51.7760617;9.3775381
4255;51.7760422;9.3775038
4256;51.7760206;9.3774395
4257;51.7760147;9.3773511
4258;51.7760073;9.3771346
4259;51.7760065;9.3770666
4260;51.7760239;9.3770076
4261;51.776043;9.3769929
4262;51.7760696;9.3769852
4263;51.7761704;9.3778545
4264;51.7761417;9.3782557
4265;51.7762109;9.3784701
4266;51.7762198;9.3786458
4267;51.7761691;9.3786545
4268;51.7760704;9.3786733
4269;51.7761699;9.3791266
4270;51.7763352;9.3801414
4271;51.7762914;9.3801529
4272;51.7763923;9.3807264
4273;51.7765314;9.3824377
4274;51.7763721;9.3824596
4275;51.7768181;9.385959
4276;51.7760321;9.3869539
4277;51.7855075;9.3462909
4278;51.7855129;9.3468262
4279;51.7855558;9.3462265
4280;51.7855942;9.3462674
4281;51.7856409;9.3463591
4282;51.7856601;9.3460952
4283;51.7857114;9.3460964
4284;51.7857337;9.3464297
4285;51.7857444;9.3461237
4286;51.7857712;9.3461373
4287;51.7858126;9.3461249
4288;51.7715398;9.3729332
4289;51.7716255;9.3731051
4290;51.7661697;9.3642834
4291;51.7662814;9.3642821
4292;51.766331;9.3643024
4293;51.7668679;9.3649738
4294;51.7669082;9.3648657
4295;51.7666854;9.3641719
4296;51.7672611;9.362624
4297;51.7679828;9.3634622
4298;51.7752321;9.3542564
4299;51.7706321;9.3527257
4300;51.7717488;9.3486509
4301;51.7726145;9.3510404
4302;51.772971;9.3509995
4303;51.7729919;9.3512271
4304;51.7731911;9.3514822
4305;51.773218;9.3517659
4306;51.7732926;9.3510324
4307;51.7733276;9.3514544
4308;51.7735933;9.3510802
4309;51.7752079;9.3824189
4310;51.7754449;9.3847769
4311;51.7771446;9.3680298
4312;51.7771211;9.3697542
4313;51.7772184;9.3681524
4314;51.7772862;9.369102
4315;51.7772973;9.3689108
4316;51.777365;9.3682979
4317;51.7774935;9.3683682
4318;51.7776057;9.3683845
4319;51.7776473;9.3683452
4320;51.7777159;9.3683142
4321;51.7806933;9.3693726
4322;51.7814219;9.3673572
4323;51.7816623;9.3670434
4324;51.7817653;9.3672142
4325;51.7817943;9.3677094
4326;51.7818023;9.3673764
4327;51.7818313;9.3678887
4328;51.7819026;9.3665567
4329;51.7807245;9.3673142
4330;51.781429;9.3649947
4331;51.7817987;9.3658136
4332;51.7848811;9.3664916
4333;51.7746495;9.3706953
4334;51.7746527;9.3706419
4335;51.7746549;9.3707672
4336;51.7746706;9.3706051
4337;51.774702;9.3706077
4338;51.774253;9.3589395
4339;51.7874317;9.3716002
4340;51.7874832;9.3715635
4341;51.7817221;9.3879382
4342;51.7664855;9.3751357
4343;51.7857688;9.3650322
4344;51.7857738;9.3651328
4345;51.7810506;9.3899861
4346;51.7820707;9.3889071
4347;51.7520458;9.3617534
4348;51.7533727;9.3636718
4349;51.7654443;9.3758434
4350;51.7765924;9.3808991
4351;51.7766821;9.3808669
4352;51.776411;9.3809208
4353;51.7764696;9.3808991
4354;51.7764962;9.3809313
4355;51.7767584;9.3808347
4356;51.7668168;9.3684534
4357;51.7463238;9.3846905
4358;51.7565787;9.3872485
4359;51.7567491;9.3886615
4360;51.7772732;9.3691845
4361;51.77917;9.3872419
4362;51.7755757;9.3792543
4363;51.7755158;9.3793651
4364;51.7754369;9.379434
4365;51.7753992;9.3794063
4366;51.7709636;9.3516563
4367;51.7712292;9.3526742
4368;51.7715443;9.3515786
4369;51.7715944;9.350467
4370;51.7716781;9.3540113
4371;51.7720757;9.357102
4372;51.7721719;9.3553779
4373;51.7726226;9.3568445
4374;51.7726284;9.3569666
4375;51.7728973;9.3577511
4376;51.7729396;9.3576747
4377;51.7731578;9.3557395
4378;51.7737054;9.3554595
4379;51.7676096;9.3540655
4380;51.770094;9.3477921
4381;51.7702234;9.349097
4382;51.7710409;9.3469472
4383;51.7714172;9.3507281
4384;51.7719201;9.3511308
4385;51.7744042;9.3466005
4386;51.7683138;9.3558153
4387;51.7684574;9.3550547
4388;51.7684773;9.3532938
4389;51.7690408;9.3564877
4390;51.769091;9.3565111
4391;51.7693391;9.3569534
4392;51.7694292;9.3550289
4393;51.7694549;9.3500027
4394;51.770123;9.354255
4395;51.7701529;9.3501157
4396;51.7702052;9.3551898
4397;51.770333;9.3505368
4398;51.7703504;9.3507447
4399;51.7704765;9.3511336
4400;51.7705172;9.3516178
4401;51.7706799;9.3510545
4402;51.7708989;9.3509392
4403;51.7709031;9.3508641
4404;51.7710458;9.354534
4405;51.7711388;9.354475
4406;51.7712118;9.3546413
4407;51.7713637;9.3551563
4408;51.7720599;9.3550208
4409;51.7722541;9.3557169
4410;51.7724209;9.3528764
4411;51.7726118;9.3538313
4412;51.7726292;9.3543369
4413;51.7734967;9.3546402
4414;51.7742997;9.3509331
4415;51.7743271;9.3507253
4416;51.7702608;9.359229
4417;51.7706691;9.3537704
4418;51.7713388;9.3558126
4419;51.7716016;9.3687745
4420;51.7716535;9.3727696
4421;51.7718456;9.3686766
4422;51.772307;9.369606
4423;51.7724672;9.3695617
4424;51.7724946;9.368344
4425;51.7726082;9.3694611
4426;51.7736284;9.3613788
4427;51.7737982;9.3605411
4428;51.7738044;9.36005
4429;51.7741773;9.3611633
4430;51.7742357;9.3612163
4431;51.7742417;9.3604502
4432;51.7742305;9.3611113
4433;51.7742571;9.3607878
4434;51.7742582;9.3609701
4435;51.7743082;9.3598521
4436;51.774377;9.3607779
4437;51.7743853;9.3607118
4438;51.7744293;9.3601271
4439;51.7745275;9.354443
4440;51.774553;9.3607319
4441;51.7745588;9.3604824
4442;51.7749021;9.3530841
4443;51.7754793;9.3509058
4444;51.7757855;9.3648681
4445;51.7758258;9.3626341
4446;51.7759149;9.3656406
4447;51.7759589;9.3497391
4448;51.776129;9.3670541
4449;51.7761937;9.3674551
4450;51.7763593;9.3532008
4451;51.7764037;9.3682436
4452;51.7772426;9.3693742
4453;51.7776201;9.3712135
4454;51.7776765;9.3710459
4455;51.7776874;9.3707894
4456;51.7778201;9.3709668
4457;51.778147;9.3702922
4458;51.7685669;9.3587962
4459;51.7686524;9.3588525
4460;51.7687121;9.3586742
4461;51.7688955;9.3586178
4462;51.768976;9.3613108
4463;51.7690889;9.3617225
4464;51.7691985;9.3620578
4465;51.7702873;9.3622804
4466;51.7707537;9.3600287
4467;51.7708861;9.3598476
4468;51.7710259;9.361573
4469;51.7715587;9.3615073
4470;51.772104;9.3609482
4471;51.7726243;9.3609818
4472;51.7728807;9.3572454
4473;51.7729139;9.3609134
4474;51.7731455;9.3618763
4475;51.7735294;9.3668303
4476;51.7735684;9.3653072
4477;51.7736091;9.3641253
4478;51.773635;9.3672485
4479;51.7736365;9.3618802
4480;51.773747;9.3637697
4481;51.7739543;9.3729698
4482;51.7742316;9.3638005
4483;51.7742294;9.3598388
4484;51.7743842;9.3653709
4485;51.7745229;9.3664408
4486;51.7748038;9.3679073
4487;51.7748556;9.3681293
4488;51.7746237;9.3743155
4489;51.7749121;9.3659574
4490;51.7750614;9.3659668
4491;51.7751701;9.3661673
4492;51.7752104;9.3661827
4493;51.7752398;9.366231
4494;51.7754672;9.3675929
4495;51.775565;9.3549759
4496;51.7757849;9.3552146
4497;51.7764937;9.3724336
4498;51.7767451;9.3721855
4499;51.7770148;9.3718931
4500;51.7736032;9.3653072
4501;51.775516;9.3746109
4502;51.7755757;9.3747719
4503;51.7758346;9.373729
4504;51.7732287;9.3605214
4505;51.77364;9.3576734
4506;51.7737175;9.3623508
4507;51.7737592;9.3629643
4508;51.7737618;9.3623387
4509;51.7737622;9.3624388
4510;51.7739592;9.3608949
4511;51.7739714;9.3606171
4512;51.7739892;9.3611623
4513;51.7741391;9.3611716
4514;51.7742307;9.3597372
4515;51.7742508;9.3610568
4516;51.7742619;9.3613727
4517;51.7745074;9.3513564
4518;51.7745387;9.3540052
4519;51.7865889;9.386847
4520;51.7870944;9.3877172
4521;51.7577858;9.3735814
4522;51.758401;9.3733861
4523;51.7584094;9.3734834
4524;51.7584903;9.3735649
4525;51.7589067;9.37385
4526;51.7779335;9.3787626
4527;51.7779588;9.378832
4528;51.7588754;9.3764573
4529;51.7594058;9.3762347
4530;51.7598085;9.351719
4531;51.7623162;9.3540993
4532;51.7631778;9.3547083
4533;51.7797325;9.3681415
4534;51.7862174;9.340988
4535;51.7863492;9.3409307
4536;51.7867059;9.3408411
4537;51.7831579;9.3426525
4538;51.7833117;9.3431596
4539;51.7832119;9.3349444
4540;51.7834323;9.3352793
4541;51.7835946;9.3357241
4542;51.7836094;9.335838
4543;51.7836117;9.3359451
4544;51.783602;9.3360538
4545;51.7834574;9.3364781
4546;51.7834004;9.3367782
4547;51.7834608;9.3375317
4548;51.7835018;9.3373984
4549;51.7835115;9.3373141
4550;51.7834621;9.3484369
4551;51.7835299;9.3484864
4552;51.7836051;9.3484804
4553;51.7836952;9.3483695
4554;51.7834288;9.348086
4555;51.7836796;9.3477096
4556;51.7836714;9.3479593
4557;51.7836183;9.3478609
4558;51.7835908;9.3479263
4559;51.7835507;9.3479773
4560;51.7838016;9.34708
4561;51.7837637;9.3483125
4562;51.7837923;9.3484202
4563;51.7838185;9.3483575
4564;51.7837422;9.3484106
4565;51.783974;9.3484588
4566;51.7840868;9.3484813
4567;51.783928;9.3484385
4568;51.782603;9.348234
4569;51.7826107;9.3481539
4570;51.7826646;9.3474674
4571;51.7830485;9.3483054
4572;51.7834187;9.3483535
4573;51.783404;9.3482885
4574;51.7837121;9.34831
4575;51.783357;9.348217
4576;51.7833223;9.3482448
4577;51.7833205;9.3483244
4578;51.7833689;9.3483196
4579;51.7873395;9.3891996
